Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places
44351,"Water levels were going down in Clinton County, New York",3/4/18,10/16/16,10/16/16,"OK---here goes first report! Rainfall departures from my station 34-year average: April= -.30"", May= -.86"", June= +.48"", July=+.21"", August= -.52"", September= -.86"", and October so far= -1.25"". Above average months were on just 1-2 major days; couple that with more frequent & stronger lake breeze, monthly average daily temps running 6-9 degrees above average, and just about all growing things were stunted to say the least. Only 2 meaningful cuts of hay vs. 3. Healthy lawn, perennials and veggies were all less than typically green/productive---even with my 2,000 gal. rain water supply for watering! Had to repair partial septic system: deep ground is all clay, and it was bone-dry to 4.5 feet---turned to dust once it was disturbed---normally it would be noticeably damp. 145' drilled well water level has been slightly +/- 42' below surface since 1980....now 51' below, but no deficiency or availability issues. (Numerous reports of dry wells/springs locally, however.) Lake Champlain dropped to current 2.3' below average, exposing significant shallows and major portions of adjacent wetlands= waterfowl more evident in open waters than usual, boat is moored 130' further out from normal shoreline, and extreme operating care is required along  previously unfamiliar shoreline. Nearby Ausable River at lowest I've seen since '79=lousy fishing and typical swimming holes are non-existent!  Have had regular visits to bird baths by Whitetail doe/twins AND a single Bobcat---never before! Hummingbirds ""lived"" at feeders! Kept pool solar blanket on when not in use to curtail early season evaporation. My residential ""solar system"" is running 12% above calendar-year average. Overall, last 6 months =VERY warm/dry, but virtually no mosquitoes or typical summer ticks, OR my favorite fireflies!CoCoRaHS Report from Station #Peru 4.1 ESE on 10/16/2016","Plants & Wildlife, Water Supply & Quality","Clinton County, NY"
38402,New Hampshire officials seeking assistance for state's dairy farmers,10/17/16,10/16/16, ,"New Hampshire officials urged the Legislature to approve up to $3.6 million for drought assistance and wanted lawmakers to include $2 million in each year of the next biennium budget for the Milk Producers Emergency Relief Fund.  Concord Monitor (N.H.), Oct. 16, 2016","Agriculture, Relief, Response & Restrictions, Society & Public Health","New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH"
38414,Cruise ship omitted stop due to shallow depth in Lake Winnipesaukee in New Hampshire,10/19/16,10/15/16, ,"The declining level of Lake Winnipesaukee caused the M/S Mount Washington to forgo its usual stop in Wolfeboro Bay because the water was too shallow.  Lakes were 8 inches lower than normal on average, said a spokesman for the Department of Environmental Services.Manchester Union Leader (N.H.), Oct. 16, 2016","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Belknap County, NH, Carroll County, NH"
38963,"Foundations of old farmhouses seen in Wanaque Reservoir in Passaic County, New Jersey",12/8/16,10/15/16, ,"Foundations of old farmhouses reappeared in the Wanaque Reservoir in Passaic County as the water stored in the reservoir fell to about 45 percent of capacity in mid-October.  Rain and pumps moving river water into the reservoir have since improved water levels in the Wanaque Reservoir.  Morris County Daily Record (N.J.), Dec. 8, 2016","Society & Public Health, Water Supply & Quality","Passaic County, NJ, Ringwood, NJ, Wanaque, NJ"
44320,"Wildlife sought water in birdbaths and drought watch took place in Somerset County, New Jersey",3/1/18,10/15/16,10/15/16,"The dry pattern continues. Only received .97 rainfall to date for October. This follows two prior months of well below normal rainfall...Sept. 2.07"" and Aug. 1.65"". Wildlife (birds, deer, squirrels) are frequent visitors to two birdbaths in yard. Lawns are stressed with numerous brown areas and slow growth. Soils in surrounding fields and farms are dry and dusty. Leaves are starting to change color and drop early. Drought watch is in effect for the county.CoCoRaHS Report from Station #Hillsborough Twp 3.5 SE on 10/15/2016","Plants & Wildlife, Relief, Response & Restrictions","Somerset County, NJ"
44304,"Fire dangers were raised to high in Santa Fe County, New Mexico",2/28/18,10/15/16,10/15/16,We had a nice rain last week but our soils are very dry so the rain soaked in and dried up in 24 hours. The Pinon and Juniper trees are becoming stressed because of lack sufficient rain. The pasture turn out for my sheep is in poor condition. Our fire danger has been raised to HIGH so caution is advised in our P&J forests.CoCoRaHS Report from Station #Edgewood 3.7 WSW on 10/15/2016,"Fire, Plants & Wildlife","Santa Fe County, NM"
44326,"Hay needed to be brought in to feed animals Hardeman County, Tennessee",3/1/18,10/15/16,10/15/16,"I've had to bring in hay all summer to feed my flock of sheep. The gardens require nearly daily watering and the fruit crop in the orchards was scanty.The hens had plenty of dust for bathing.  Our well is deep and doing okay, but the pond is very low and scummy as are most of the ponds and other standing water.  The usually soggy ground in the lower part of the farm is dry and firm and the upper sections very dusty and dry.  The Hatchie River is showing several feet of dry bank from the water drop and we have observed sand bars where none have been seen before.  This would be a good time to sell swampy land to the unsuspecting!CoCoRaHS Report from Station #Medon 3.5 SSW on 10/15/2016",Agriculture,"Hardeman County, TN"
40714,"Stock dams dry, pastures short in Perkins County, South Dakota",6/14/17,10/15/16,6/14/17,"The winter wheat has no kernels in the heads and has been cut for hay.  Three-fourths of the stock dams are dry.  Pastures are short and the grass is drying up and not growing.  The hay fields have dried up and will not be cut for hay.From Perkins County, South Dakota, on June 14, 2017","Agriculture, Water Supply & Quality","Perkins County, SD, White Butte, SD"
38404,"Request for water conservation in South Royalton, Vermont",10/17/16,10/14/16, ,"The South Royalton Water Department asked its customers to avoid “leisurely” water uses, such as car washing and lengthy showers, to limit water use.  Conservation was needed because the water district draws water from the White River, but the river was low.  The department was concerned that it may not be able to continue taking water from the river if its level continued to drop.Portland Press Herald (Maine), Oct. 17, 2016","Relief, Response & Restrictions, Water Supply & Quality","Windsor County, VT"
44287,"Burn bans were implemented in Marion and Harrison County, Texas",2/27/18,10/14/16,10/14/16,Burn bans implemented in Marion and Harrison counties this week.CoCoRaHS Report from Station #Jefferson 15.4 ESE on 10/14/2016,"Relief, Response & Restrictions","Marion County, TX"
44292,"Farmer may have taken a hit due to lack of water in Seneca County, New York",2/27/18,10/14/16,10/14/16,"The top soil has near normal moisture, however the water table is very low. Ponds in my area are lower than I've ever seen in 34 years living here. Many smaller ponds are completely dry.  We use a well for water source out here in rural Ovid, NY. We stopped watering the vegetable garden, washing cars etc, in June when the grass was all brown.  It was a decent season for my Charter boat business. I didn't have to worry much about rain ruining charters. I only cancelled a couple charters due to weather, all summer.   I doubt whether the rain we've had in the last month or so have added much water to our well, but the grass is growing again. Unfortunately it's far too late to help the farmer's corn and soybean crops. They'll be lucky if they cover the cost of production this year.CoCoRaHS Report from Station #Ovid 3.5 SSE on 10/14/2016","Agriculture, Water Supply & Quality","Seneca County, NY"
38506,"Drought alert in Kingston, New York",10/28/16,10/13/16, ,"A drought alert was issued in Kingston because the level of the city's reservoir in Woodstock had dropped to 75 percent of capacity.  People were urged to voluntarily conserve water.Kingston Daily Freeman (N.Y.), Oct. 27, 2016","Relief, Response & Restrictions, Water Supply & Quality","Ulster County, NY, Kingston, NY"
44246,"Hamilton County, Tennessee started to see problems caused by drought",2/22/18,10/13/16,10/13/16,"16+"" below normal. Sept-1.32"", Oct- nothing at this date. Entire year considerably below normal. Forest fires burning, agriculture hurting, some water restrictions starting.CoCoRaHS Report from Station #Ooltewah 2.0 S on 10/13/2016","Fire, Relief, Response & Restrictions","Hamilton County, TN"
44248,"Grass fires were prominent in McNairy County, Tennessee",2/22/18,10/13/16,10/13/16,There was no changing of the leaves this year. They went from dull green to brown overnight.  We are also having lots of grass fires that get out of control.CoCoRaHS Report from Station #Finger 4.1 ENE on 10/13/2016,Fire,"McNairy County, TN"
44253,"Water levels were low in Onondaga County, New York",2/22/18,10/13/16,10/13/16,"The area appears to be recovering from the abnormally dry conditions earlier in the year.  Garden soil appears moist, lawn grass is growing (requiring cutting again), seeded areas are germinating.  Ponds, streams, and lakes continue to generally appear low (even though we are only 1 inch below average annual precip [Syr airport readings]).  I have been told that well water levels are also still lower than normal. I have been monitoring water levels in an ~1/2 acre pond in Marcellus since mid 2015.  The water level on 10/5/16 is 24 inches below the water level recorded on 10/4/15.  I can provide these data if needed.CoCoRaHS Report from Station #Skaneateles 0.8 NNW on 10/13/2016",Water Supply & Quality,"Onondaga County, NY"
44271,"Dusty conditions caused nasal problems in Dyer County, Tennesee",2/24/18,10/13/16,10/13/16,"Needing rain bad. Crusty Grass , foliage as should be but very dry and dusty, Causing significant nasal problems with people.CoCoRaHS Report from Station #Newbern 6.5 SE on 10/13/2016",Society & Public Health,"Dyer County, TN"
44234,"Plants and lawns were being watered more often in Galveston County, Texas",2/21/18,10/12/16,10/12/16,Watering plants and lawn three times weekly as opposed to once every ten days.CoCoRaHS Report from Station #Crystal Beach 3.7 ENE on 10/12/2016,Agriculture,"Galveston County, TX"
44239,"Water sources were running low in Montgomery County, New York",2/21/18,10/12/16,10/12/16,"This is a tough call as I would select mildly/moderately dry. Roughly 50% of the lawn is browned out. The FWI is Moderate and the Drought Code is 314 and has been in the high to very high ranges for the past 4 months. Creeks and streams are flowing low. Some wells have run dry. This year's rainfall is 10.45"" less than the past 11 year YTD average of 35.12"". See website for more detail http://indiantrailweather.comCoCoRaHS Report from Station #Hessville 1.8 WSW on 10/12/2016",Water Supply & Quality,"Montgomery County, NY"
44204,"Landscape plants having to be water and more hay feeding in Cumberland County, Tennessee",2/18/18,10/12/16,10/12/16,Having to water landscape plants just to keep from loosing them.  Livestock pastures are brown.  Many are feeding hay already.  Many livestock ponds are dry or have very little water in them.  Farmers are taking advantage of dry conditions to clean out and improve farm ponds.  Long time farmers are telling me this is as dry as them can remember.  Fall seeding has been delayed or won't be done.  Even crabgrass has dried up and is unusual.  Fires are a fear.CoCoRaHS Report from Station #Crossville 5.8 SSW on 10/12/2016,"Agriculture, Plants & Wildlife","Cumberland County, TN"
