Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
38701,"Hillsborough County, New Hampshire, dead lawn",11/14/2016,10/10/2016,10/10/2016,"Lawn died, other than that, not much affect. We have a deep well which is still functioning ok, pond on our property completely dried up but is now filled about 5"" deep. All streams in forest dried up. Nearby lake down about 18"", lowest since we've been here, 30+ years. CoCoRaHS Report from Station #Greenville 1.1 ENE on 10/10/2016",Plants & Wildlife,"Hillsborough County, NH",
38445,"Dry conditions lead to burn bans in Arkansas, Texas",10/21/2016,10/10/2016, ,"The lack of rainfall prompted burn bans in Hempstead County in Arkansas and Harrison County in Texas.KTAL-TV ArkLaTex (Shreveport, La.), Oct. 10, 2016","Fire, Relief, Response & Restrictions","Hempstead County, AR, Harrison County, TX",
38562,"Morris County, New Jersey, dry ground, losing trees",11/03/2016,10/10/2016,10/10/2016,Ground is very dry and dusty. Trees have dropped their leaves earlier than normal. Even the weeds have withered up. We live on top of a hill and have very little soil so have lost some trees and bushes this past season. Four ash trees have succumbed to the ash borer in the spring and the red oaks are being treated by an arborist to hopefully save them. Two more ash trees also succumbed and will need to come down. We only have half an acre and losing so many mature trees is worrying. CoCoRaHS Report from Station #Denville Twp 2.0 NNE on 10/10/2016,Plants & Wildlife,"Morris County, NJ, Boonton, NJ",
38511,"Grundy County, Tennessee, brown pastures, wilting leaves, dry creeks",10/31/2016,10/10/2016,10/10/2016,"Pasture brown, leaves on bushes wilting, creeks dried up. CoCoRaHS Report from Station #Beersheba Springs 2.1 ENE on 10/10/2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Grundy County, TN",
51004,Many New Hampshire communities with water restrictions,05/21/2020,10/09/2016, ,"Water restrictions were in effect for 157 community water systems, according to the New Hampshire Department of Environmental Services.  Voluntary or mandatory outdoor water use restrictions were in effect for another 12 systems.Seacoast Online (Portsmouth, N.H.), Oct. 9, 2016","Relief, Response & Restrictions, Water Supply & Quality","New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH",
38368,"Drought, a boon and a bane to Northeast grape growers",10/06/2016,10/05/2016, ,"The warm, dry weather of the summer in the Northeast brought smaller grapes and lower yields, but produced more intense flavors.  In the Finger Lakes region of New York, yields were down 10 to 40 percent.  Conditions were drier than normal in Vermont, but not as dry as points to the south, so the crop fared well and was abundant by some growers’ standards.  The president of the New Hampshire Winery Association noted that the crop was incredible, with ""high sugar numbers, higher than normal, 25 percent more harvest, more harvest weight.""To the south in Massachusetts, a Lincoln winery saw winter damage to the grape vines, and then drought, which combined, significantly reduced yields, but the fruit was excellent.Crop diseases were less of a problem, thanks to the dryness.Associated Press (New York), Oct. 5, 2016","Agriculture, Plants & Wildlife","Connecticut, Massachusetts, Lincoln, MA, Maine, New Hampshire, New York, Genesee County, NY, Livingston County, NY, Monroe County, NY, Ontario County, NY, Orleans County, NY, Seneca County, NY, Wayne County, NY, Wyoming County, NY, Yates County, NY, Rhode Island, Vermont",
50991,"Mandatory water restrictions in Pelham and Windham, New Hampshire",05/19/2020,10/05/2016, ,"Mandatory water restrictions were declared for Pelham and Windham, due to ongoing drought.Seacoast Online (Portsmouth, N.H.), Oct. 5, 2016","Relief, Response & Restrictions, Water Supply & Quality","Hillsborough County, NH, Rockingham County, NH",
38381,Additional New Jersey counties in drought watch,10/07/2016,10/05/2016, ,"The state Department of Environmental Protection issued a drought watch for Ocean, Salem, Gloucester, Camden, Burlington and Monmouth counties and urges citizens in those counties to voluntarily conserve water.The DEP stated that a drought warning may be issued for the northern part of the state to allow movement of water between reservoirs.Press of Atlantic City (N.J.), Oct. 5, 2016","Relief, Response & Restrictions, Water Supply & Quality","Burlington County, NJ, Camden County, NJ, Gloucester County, NJ, Monmouth County, NJ, Ocean County, NJ",
38383,"Water hauled to Fremont, New Hampshire to prepare for weekend festival",10/07/2016,10/05/2016, ,"Water was trucked to Fremont to prepare for Race to Winter, an annual kickoff to winter event, featuring numerous snowmobile races.  The water was used to refill three dry swales that normally were replenished by brooks, but, due to drought, were rather dry.  The water in the swales cools the snowmobiles' suspension, keeping them from overheating and allowing the snowmobiles to perform stunts.WMUR-TV (Manchester, N.H.), Oct. 5, 2016","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Rockingham County, NH",
38378,"Shelby Co., Tennessee fire departments warn of fire danger",10/07/2016,10/04/2016, ,"While there was not a burn ban for Shelby County, fire departments were warning the public to be very careful with fires because the drying conditions increased the risk of the wildfires.WREG-TV Memphis Channel 3 (Tenn.), Oct. 4, 2016","Fire, Relief, Response & Restrictions","Lauderdale County, TN, Ripley, TN, Shelby County, TN, Memphis, TN",
38379,"Honey production down around Ripley, Tennessee",10/07/2016,10/04/2016, ,"Dry conditions have led to a decrease in honey production in the Ripley area, stated the manager of a produce shop.  He noted that there were hardly any plants to pollinate.WREG-TV Memphis Channel 3 (Tenn.), Oct. 4, 2016","Agriculture, Plants & Wildlife","Lauderdale County, TN, Ripley, TN",
38369,Corn yield down in southeastern South Dakota,10/06/2016,10/03/2016, ,"Summer drought dried up pastures in southeastern South Dakota, but September rains revived them and encouraged the growth of cover crops.  Corn harvested the week of Sept. 19 near Bridgewater came in at 100 bushels per acre with 22 percent moisture.  The farmer noted, “The drought really took its toll.”Tri-State Neighbor (Sioux Falls, S.D.), Oct. 3, 2016",Agriculture,"McCook County, SD, Bridgewater, SD",
38382,New Hampshire officials working on emergency funds for dairy farmers,10/07/2016,10/03/2016, ,"New Hampshire officials hope to get emergency relief funds to dairy farmers by December.  Low milk prices have been hard to endure, and now drought conditions have nearly pushed some dairy farmers over the edge.Seacoast Online (Portsmouth, N.H.), Oct. 3, 2016","Agriculture, Relief, Response & Restrictions","Massachusetts, New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH, New York",
39036,"Wildfires consumed more than 70,000 acres in western North Carolina",12/19/2016,10/01/2016,12/17/2016,"Dozens of wildfires in western North Carolina charred more than 70,000 acres throughout the region in the Nantahala National Forest starting in late October, in Chimney Rock State Park near Lake Lure, and in the Great Smoky Mountains National Park, aided by intense drought conditions.  Asheville Citizen Times (N.C.), Dec. 17, 2016",Fire,"Alexander County, NC, Avery County, NC, Buncombe County, NC, Burke County, NC, Caldwell County, NC, Catawba County, NC, Cherokee County, NC, Clay County, NC, Cleveland County, NC, Gaston County, NC, Graham County, NC, Haywood County, NC, Henderson County, NC, Jackson County, NC, Lincoln County, NC, Macon County, NC, Madison County, NC, McDowell County, NC, Mitchell County, NC, Polk County, NC, Rutherford County, NC, Swain County, NC, Transylvania County, NC, Watauga County, NC, Yancey County, NC",
38362,"Vermont's trees, wildlife affected by drought",10/04/2016,10/01/2016, ,"Drought in New Hampshire led to leaf browning and early color in some trees across the state. Josh Halman, a forest health specialist, and Dan Dillner, a protection forester with the Vermont Department of Forests, Parks and Recreation noted the changes when they surveyed the state’s forests from airplanes over the summer.  Increased bear-human conflicts were another issue stemming from the drought as fewer wild blueberries and raspberries existed in the wild for bears to eat, according to Andrew Timmons, bear project leader for the New Hampshire Fish and Game Department.  Bears roam further searching for food during such years.Burlington Free Press (Vt.), Oct. 1, 2016",Plants & Wildlife,"New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH",
39035,Fewer black-legged ticks found in New Hampshire during October survey,12/19/2016,10/01/2016,12/19/2016,"Drought may have cut down on the Lyme disease-carrying tick population in New Hampshire, according to Alan Eaton of UNH Cooperative Extension, a state expert on ticks and insects.“When I checked for black-legged ticks in October, I could find very few even though I picked ideal times, so I had to conclude that a whole bunch of the nymphs did not survive the drought,” said Eaton.  Relatively few ticks were found in the state’s southeastern third, encompassing parts of Merrimack County, where drought was harshest.  In wetter parts of the state, the tick populations seemed to be about normal.  The New Hampshire Department of Health and Human Services was still assessing reports of Lyme disease from 2016, so it was not yet apparent whether the number of Lyme disease cases had been affected by drought.Concord Monitor (N.H.), Dec. 19, 2016","Plants & Wildlife, Society & Public Health","New Hampshire, Belknap County, NH, Carroll County, NH, Cheshire County, NH, Coos County, NH, Grafton County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH, Sullivan County, NH",
